Date,Transaction Category,Amount,Credit/Debit,Payment Method
2018-10-19,food,220.0,debit,debit_card
2018-10-19,entertainment,580.0,debit,cash
2018-10-20,others,700.0,debit,cash
2018-10-20,transport,260.0,debit,debit_card
2018-10-20,others,1430.0,debit,cash
2018-10-20,shopping,180.0,debit,credit_card
2018-10-21,transport,210.0,debit,credit_card
2018-10-21,food,5.0,debit,credit_card
2018-10-21,food,420.0,debit,cash
2018-10-22,transport,630.0,debit,cash
2018-10-22,transport,420.0,debit,e-wallet
2018-10-23,food,140.0,debit,debit_card
2018-10-23,transport,15.0,debit,debit_card
2018-10-24,transport,330.0,debit,e-wallet
2018-10-24,entertainment,790.0,debit,credit_card
2018-10-25,food,630.0,debit,credit_card
2018-10-25,transport,55.0,debit,cash
2018-10-25,transport,90.0,debit,e-wallet
2018-10-25,entertainment,180.0,debit,cash
2018-10-25,bills,15.0,debit,e-wallet
2018-10-25,others,700.0,debit,debit_card
2018-10-26,food,150.0,debit,credit_card
2018-10-26,entertainment,75.0,debit,credit_card
2018-10-26,food,750.0,debit,e-wallet
2018-10-26,food,690.0,debit,e-wallet
2018-10-27,transport,270.0,debit,debit_card
2018-10-27,food,770.0,debit,cash
2018-10-27,bills,460.0,debit,e-wallet
2018-10-27,transport,630.0,debit,e-wallet
2018-10-28,bills,140.0,debit,cash
2018-10-28,shopping,110.0,debit,cash
2018-10-31,shopping,400.0,debit,cash
2018-10-31,transport,220.0,debit,online_banking
2018-11-01,food,780.0,debit,e-wallet
2018-11-01,entertainment,1240.0,debit,cash
2018-11-01,transport,330.0,debit,e-wallet
2018-11-01,transport,360.0,debit,online_banking
2018-11-01,transport,330.0,debit,online_banking
2018-11-02,food,250.0,debit,cash
2018-11-02,entertainment,1430.0,debit,debit_card
2018-11-02,transport,350.0,debit,online_banking
2018-11-03,shopping,120.0,debit,credit_card
2018-11-03,transport,350.0,debit,credit_card
2018-11-03,transport,130.0,debit,e-wallet
2018-11-04,food,520.0,debit,credit_card
2018-11-04,transport,630.0,debit,online_banking
2018-11-05,bills,580.0,debit,e-wallet
2018-11-06,others,480.0,debit,online_banking
2018-11-06,entertainment,1150.0,debit,debit_card
2018-11-06,transport,530.0,debit,e-wallet
2018-11-07,shopping,320.0,debit,credit_card
2018-11-07,food,720.0,debit,credit_card
2018-11-07,food,20.0,debit,cash
2018-11-08,bills,1150.0,debit,online_banking
2018-11-08,food,210.0,debit,debit_card
2018-11-08,food,660.0,debit,e-wallet
2018-11-08,food,740.0,debit,cash
2018-11-09,transport,190.0,debit,debit_card
2018-11-09,transport,550.0,debit,e-wallet
2018-11-10,food,540.0,debit,debit_card
2018-11-10,transport,650.0,debit,credit_card
2018-11-11,bills,1160.0,debit,credit_card
2018-11-11,entertainment,870.0,debit,online_banking
2018-11-11,shopping,130.0,debit,debit_card
2018-11-11,entertainment,1400.0,debit,debit_card
2018-11-12,others,910.0,debit,e-wallet
2018-11-12,transport,510.0,debit,cash
2018-11-12,food,320.0,debit,e-wallet
2018-11-12,food,35.0,debit,debit_card
2018-11-12,shopping,1190.0,debit,debit_card
2018-11-12,others,1180.0,debit,credit_card
2018-11-12,shopping,1520.0,debit,cash
2018-11-13,transport,760.0,debit,debit_card
2018-11-13,bills,25.0,debit,e-wallet
2018-11-13,transport,530.0,debit,debit_card
2018-11-13,bills,950.0,debit,debit_card
2018-11-14,bills,860.0,debit,debit_card
2018-11-14,food,230.0,debit,cash
2018-11-14,transport,120.0,debit,cash
2018-11-14,transport,580.0,debit,cash
2018-11-14,food,220.0,debit,online_banking
2018-11-15,food,240.0,debit,e-wallet
2018-11-15,bills,540.0,debit,cash
2018-11-15,food,370.0,debit,debit_card
2018-11-16,transport,50.0,debit,cash
2018-11-16,bills,1180.0,debit,credit_card
2018-11-16,food,170.0,debit,cash
2018-11-17,food,610.0,debit,debit_card
2018-11-17,transport,630.0,debit,e-wallet
2018-11-17,entertainment,310.0,debit,online_banking
2018-11-17,entertainment,420.0,debit,cash
2018-11-17,transport,110.0,debit,cash
2018-11-18,transport,560.0,debit,debit_card
2018-11-18,food,100.0,debit,credit_card
2018-11-18,food,450.0,debit,online_banking
2018-11-19,food,670.0,debit,credit_card
2018-11-19,entertainment,1380.0,debit,online_banking
2018-11-20,entertainment,180.0,debit,cash
2018-11-20,food,15.0,debit,online_banking
2018-11-20,food,520.0,debit,cash
2018-11-20,food,420.0,debit,e-wallet
2018-11-21,food,260.0,debit,debit_card
2018-11-21,food,440.0,debit,online_banking
2018-11-21,food,400.0,debit,debit_card
2018-11-21,bills,1230.0,debit,credit_card
2018-11-22,transport,670.0,debit,debit_card
2018-11-22,others,1130.0,debit,credit_card
2018-11-22,food,750.0,debit,cash
2018-11-22,food,390.0,debit,cash
2018-11-22,food,590.0,debit,credit_card
2018-11-23,transport,570.0,debit,e-wallet
2018-11-23,transport,450.0,debit,debit_card
2018-11-23,transport,690.0,debit,cash
2018-11-23,entertainment,1440.0,debit,credit_card
2018-11-24,bills,1150.0,debit,debit_card
2018-11-25,shopping,410.0,debit,cash
2018-11-25,food,300.0,debit,debit_card
2018-11-25,others,670.0,debit,credit_card
2018-11-25,entertainment,260.0,debit,e-wallet
2018-11-26,bills,160.0,debit,e-wallet
2018-11-26,entertainment,85.0,debit,e-wallet
2018-11-26,bills,1500.0,debit,online_banking
2018-11-26,entertainment,80.0,debit,e-wallet
2018-11-26,food,280.0,debit,e-wallet
2018-11-27,transport,140.0,debit,e-wallet
2018-11-27,others,1040.0,debit,e-wallet
2018-11-27,entertainment,90.0,debit,credit_card
2018-11-27,bills,1150.0,debit,cash
2018-11-27,shopping,1310.0,debit,cash
2018-11-28,transport,580.0,debit,online_banking
2018-11-28,entertainment,200.0,debit,debit_card
2018-11-28,entertainment,720.0,debit,e-wallet
2018-11-28,food,55.0,debit,cash
2018-12-01,transport,520.0,debit,credit_card
2018-12-01,entertainment,1190.0,debit,e-wallet
2018-12-02,food,720.0,debit,credit_card
2018-12-02,food,230.0,debit,debit_card
2018-12-02,food,180.0,debit,e-wallet
2018-12-02,entertainment,1540.0,debit,cash
2018-12-03,shopping,240.0,debit,online_banking
2018-12-03,food,90.0,debit,online_banking
2018-12-03,transport,120.0,debit,cash
2018-12-04,food,90.0,debit,debit_card
2018-12-04,transport,840.0,debit,online_banking
2018-12-04,bills,1260.0,debit,e-wallet
2018-12-05,transport,190.0,debit,credit_card
2018-12-05,bills,280.0,debit,cash
2018-12-05,transport,770.0,debit,debit_card
2018-12-06,food,270.0,debit,e-wallet
2018-12-06,shopping,370.0,debit,cash
2018-12-06,food,120.0,debit,cash
2018-12-06,entertainment,1640.0,debit,credit_card
2018-12-06,entertainment,680.0,debit,credit_card
2018-12-07,transport,820.0,debit,e-wallet
2018-12-07,others,630.0,debit,debit_card
2018-12-07,shopping,1130.0,debit,cash
2018-12-08,others,830.0,debit,debit_card
2018-12-08,shopping,1580.0,debit,cash
2018-12-08,transport,650.0,debit,online_banking
2018-12-08,others,670.0,debit,debit_card
2018-12-08,food,55.0,debit,e-wallet
2018-12-08,transport,810.0,debit,credit_card
2018-12-09,food,270.0,debit,cash
2018-12-09,shopping,940.0,debit,online_banking
2018-12-10,entertainment,280.0,debit,cash
2018-12-10,transport,630.0,debit,online_banking
2018-12-10,food,480.0,debit,credit_card
2018-12-10,food,800.0,debit,debit_card
2018-12-11,transport,560.0,debit,cash
2018-12-11,transport,610.0,debit,cash
2018-12-11,others,1550.0,debit,credit_card
2018-12-12,bills,280.0,debit,credit_card
2018-12-12,food,500.0,debit,online_banking
2018-12-13,food,480.0,debit,cash
2018-12-13,transport,730.0,debit,e-wallet
2018-12-14,transport,580.0,debit,credit_card
2018-12-14,food,820.0,debit,online_banking
2018-12-14,entertainment,1090.0,debit,cash
2018-12-14,food,640.0,debit,e-wallet
2018-12-14,others,55.0,debit,credit_card
2018-12-15,transport,380.0,debit,cash
2018-12-15,transport,300.0,debit,cash
2018-12-16,entertainment,280.0,debit,debit_card
2018-12-16,shopping,740.0,debit,e-wallet
2018-12-16,others,5.0,debit,e-wallet
2018-12-16,food,490.0,debit,cash
2018-12-16,food,130.0,debit,debit_card
2018-12-16,transport,530.0,debit,online_banking
2018-12-17,food,650.0,debit,e-wallet
2018-12-17,transport,70.0,debit,e-wallet
2018-12-17,bills,790.0,debit,debit_card
2018-12-17,bills,1430.0,debit,cash
2018-12-17,food,400.0,debit,online_banking
2018-12-17,transport,380.0,debit,credit_card
2018-12-18,entertainment,470.0,debit,e-wallet
2018-12-18,transport,800.0,debit,debit_card
2018-12-20,entertainment,540.0,debit,credit_card
2018-12-20,transport,140.0,debit,debit_card
2018-12-20,others,670.0,debit,e-wallet
2018-12-21,shopping,630.0,debit,credit_card
2018-12-21,food,250.0,debit,cash
2018-12-21,shopping,560.0,debit,credit_card
2018-12-21,food,870.0,debit,debit_card
2018-12-22,transport,110.0,debit,online_banking
2018-12-22,transport,440.0,debit,credit_card
2018-12-22,others,350.0,debit,debit_card
2018-12-22,shopping,270.0,debit,e-wallet
2018-12-23,transport,830.0,debit,debit_card
2018-12-23,bills,980.0,debit,online_banking
2018-12-23,others,850.0,debit,cash
2018-12-24,food,290.0,debit,cash
2018-12-24,food,640.0,debit,online_banking
2018-12-24,food,220.0,debit,credit_card
2018-12-24,bills,1090.0,debit,credit_card
2018-12-24,shopping,1430.0,debit,credit_card
2018-12-24,shopping,160.0,debit,credit_card
2018-12-24,transport,110.0,debit,credit_card
2018-12-25,transport,240.0,debit,cash
2018-12-25,transport,5.0,debit,online_banking
2018-12-25,food,640.0,debit,cash
2018-12-25,entertainment,1290.0,debit,online_banking
2018-12-25,transport,200.0,debit,cash
2018-12-26,transport,110.0,debit,cash
2018-12-26,food,35.0,debit,e-wallet
2018-12-27,food,450.0,debit,cash
2018-12-27,entertainment,640.0,debit,cash
2018-12-28,food,360.0,debit,debit_card
2018-12-29,food,480.0,debit,cash
2018-12-31,bills,570.0,debit,cash
2018-12-31,transport,75.0,debit,debit_card
2019-01-01,bills,1030.0,debit,debit_card
2019-01-01,food,460.0,debit,credit_card
2019-01-01,transport,170.0,debit,online_banking
2019-01-01,others,1480.0,debit,e-wallet
2019-01-03,others,1320.0,debit,cash
2019-01-03,others,1620.0,debit,credit_card
2019-01-04,transport,370.0,debit,e-wallet
2019-01-04,bills,1330.0,debit,e-wallet
2019-01-04,entertainment,540.0,debit,credit_card
2019-01-05,entertainment,1580.0,debit,e-wallet
2019-01-05,food,600.0,debit,credit_card
2019-01-05,transport,310.0,debit,online_banking
2019-01-05,food,510.0,debit,credit_card
2019-01-06,food,670.0,debit,credit_card
2019-01-06,food,500.0,debit,e-wallet
2019-01-06,transport,250.0,debit,e-wallet
2019-01-06,entertainment,670.0,debit,e-wallet
2019-01-07,transport,430.0,debit,credit_card
2019-01-07,shopping,1310.0,debit,cash
2019-01-08,transport,450.0,debit,online_banking
2019-01-08,transport,560.0,debit,online_banking
2019-01-08,food,330.0,debit,debit_card
2019-01-08,food,240.0,debit,debit_card
2019-01-09,food,460.0,debit,debit_card
2019-01-09,food,450.0,debit,e-wallet
2019-01-09,shopping,560.0,debit,cash
2019-01-10,bills,170.0,debit,online_banking
2019-01-10,bills,1540.0,debit,online_banking
2019-01-10,transport,900.0,debit,cash
2019-01-10,transport,790.0,debit,credit_card
2019-01-10,transport,360.0,debit,credit_card
2019-01-10,food,530.0,debit,e-wallet
2019-01-10,transport,160.0,debit,online_banking
2019-01-10,food,780.0,debit,credit_card
2019-01-11,bills,120.0,debit,debit_card
2019-01-11,bills,1750.0,debit,debit_card
2019-01-11,bills,1140.0,debit,online_banking
2019-01-11,food,610.0,debit,cash
2019-01-11,shopping,1210.0,debit,online_banking
2019-01-12,food,470.0,debit,cash
2019-01-12,transport,430.0,debit,cash
2019-01-12,shopping,450.0,debit,e-wallet
2019-01-13,food,560.0,debit,cash
2019-01-13,transport,95.0,debit,online_banking
2019-01-13,transport,30.0,debit,online_banking
2019-01-14,food,280.0,debit,cash
2019-01-14,transport,200.0,debit,online_banking
2019-01-15,transport,840.0,debit,credit_card
2019-01-15,food,310.0,debit,credit_card
2019-01-15,food,110.0,debit,credit_card
2019-01-15,others,550.0,debit,online_banking
2019-01-15,others,620.0,debit,online_banking
2019-01-16,transport,740.0,debit,online_banking
2019-01-16,food,400.0,debit,online_banking
2019-01-16,transport,630.0,debit,online_banking
2019-01-16,bills,1530.0,debit,credit_card
2019-01-16,others,260.0,debit,e-wallet
2019-01-16,food,540.0,debit,credit_card
2019-01-17,food,450.0,debit,debit_card
2019-01-19,shopping,550.0,debit,online_banking
2019-01-19,food,640.0,debit,online_banking
2019-01-19,bills,1220.0,debit,e-wallet
2019-01-20,bills,270.0,debit,cash
2019-01-20,transport,710.0,debit,online_banking
2019-01-21,food,580.0,debit,cash
2019-01-21,bills,500.0,debit,credit_card
2019-01-21,others,410.0,debit,debit_card
2019-01-21,transport,830.0,debit,online_banking
2019-01-22,entertainment,1460.0,debit,debit_card
2019-01-22,transport,700.0,debit,e-wallet
2019-01-22,food,360.0,debit,e-wallet
2019-01-22,bills,1160.0,debit,e-wallet
2019-01-22,transport,210.0,debit,e-wallet
2019-01-23,food,650.0,debit,cash
2019-01-23,shopping,780.0,debit,cash
2019-01-23,food,810.0,debit,online_banking
2019-01-23,others,310.0,debit,credit_card
2019-01-23,shopping,470.0,debit,e-wallet
2019-01-23,transport,660.0,debit,e-wallet
2019-01-23,shopping,130.0,debit,cash
2019-01-24,others,830.0,debit,credit_card
2019-01-24,food,35.0,debit,cash
2019-01-24,transport,450.0,debit,credit_card
2019-01-24,bills,1100.0,debit,debit_card
2019-01-24,transport,290.0,debit,cash
2019-01-25,transport,260.0,debit,online_banking
2019-01-25,food,340.0,debit,online_banking
2019-01-25,food,560.0,debit,debit_card
2019-01-25,others,1560.0,debit,credit_card
2019-01-25,food,10.0,debit,debit_card
2019-01-26,food,550.0,debit,credit_card
2019-01-26,others,380.0,debit,e-wallet
2019-01-26,food,700.0,debit,e-wallet
2019-01-26,bills,300.0,debit,debit_card
2019-01-27,bills,1670.0,debit,debit_card
2019-01-27,food,330.0,debit,e-wallet
2019-01-27,others,320.0,debit,e-wallet
2019-01-27,food,780.0,debit,credit_card
2019-01-27,food,350.0,debit,e-wallet
2019-01-30,food,130.0,debit,credit_card
2019-01-30,transport,300.0,debit,e-wallet
2019-01-30,entertainment,45.0,debit,cash
2019-01-30,entertainment,630.0,debit,online_banking
2019-01-31,bills,170.0,debit,credit_card
2019-02-01,transport,45.0,debit,credit_card
2019-02-02,others,760.0,debit,credit_card
2019-02-02,others,550.0,debit,credit_card
2019-02-02,food,670.0,debit,cash
2019-02-02,bills,1250.0,debit,online_banking
2019-02-03,transport,650.0,debit,cash
2019-02-03,food,770.0,debit,online_banking
2019-02-04,food,70.0,debit,e-wallet
2019-02-04,others,540.0,debit,debit_card
2019-02-05,food,130.0,debit,cash
2019-02-05,transport,490.0,debit,online_banking
2019-02-05,food,260.0,debit,online_banking
2019-02-05,food,100.0,debit,credit_card
2019-02-06,entertainment,1470.0,debit,e-wallet
2019-02-06,bills,1320.0,debit,online_banking
2019-02-06,bills,1180.0,debit,cash
2019-02-06,transport,380.0,debit,cash
2019-02-07,transport,600.0,debit,e-wallet
2019-02-07,food,710.0,debit,cash
2019-02-07,transport,450.0,debit,debit_card
2019-02-07,shopping,1040.0,debit,debit_card
2019-02-08,food,360.0,debit,cash
2019-02-08,transport,350.0,debit,online_banking
2019-02-08,others,1110.0,debit,online_banking
2019-02-09,shopping,1490.0,debit,credit_card
2019-02-09,food,690.0,debit,debit_card
2019-02-09,transport,700.0,debit,online_banking
2019-02-09,others,300.0,debit,debit_card
2019-02-09,others,990.0,debit,online_banking
2019-02-09,food,500.0,debit,credit_card
2019-02-09,transport,260.0,debit,credit_card
2019-02-09,shopping,1340.0,debit,cash
2019-02-09,entertainment,1140.0,debit,online_banking
2019-02-09,transport,430.0,debit,cash
2019-02-09,food,45.0,debit,online_banking
2019-02-10,food,760.0,debit,online_banking
2019-02-10,shopping,740.0,debit,e-wallet
2019-02-10,transport,200.0,debit,cash
2019-02-10,transport,150.0,debit,e-wallet
2019-02-10,food,45.0,debit,online_banking
2019-02-11,transport,370.0,debit,credit_card
2019-02-11,transport,170.0,debit,online_banking
2019-02-11,food,530.0,debit,debit_card
2019-02-12,food,620.0,debit,online_banking
2019-02-12,transport,270.0,debit,cash
2019-02-12,transport,25.0,debit,e-wallet
2019-02-12,bills,590.0,debit,cash
2019-02-13,bills,1030.0,debit,e-wallet
2019-02-13,others,250.0,debit,online_banking
2019-02-13,food,490.0,debit,online_banking
2019-02-13,others,1540.0,debit,cash
2019-02-13,food,260.0,debit,debit_card
2019-02-15,shopping,430.0,debit,online_banking
2019-02-15,food,320.0,debit,online_banking
2019-02-15,transport,390.0,debit,e-wallet
2019-02-16,food,310.0,debit,debit_card
2019-02-16,transport,630.0,debit,debit_card
2019-02-16,transport,85.0,debit,cash
2019-02-16,food,240.0,debit,cash
2019-02-17,transport,200.0,debit,cash
2019-02-17,food,240.0,debit,debit_card
2019-02-17,transport,580.0,debit,cash
2019-02-18,transport,270.0,debit,debit_card
2019-02-18,food,640.0,debit,credit_card
2019-02-18,transport,250.0,debit,online_banking
2019-02-19,food,760.0,debit,online_banking
2019-02-19,shopping,780.0,debit,cash
2019-02-19,transport,740.0,debit,online_banking
2019-02-20,food,400.0,debit,debit_card
2019-02-20,food,55.0,debit,credit_card
2019-02-21,food,100.0,debit,e-wallet
2019-02-21,transport,430.0,debit,debit_card
2019-02-21,transport,690.0,debit,online_banking
2019-02-21,food,280.0,debit,credit_card
2019-02-22,food,560.0,debit,debit_card
2019-02-22,food,470.0,debit,online_banking
2019-02-22,food,400.0,debit,online_banking
2019-02-22,transport,510.0,debit,credit_card
2019-02-23,bills,1350.0,debit,online_banking
2019-02-23,transport,480.0,debit,online_banking
2019-02-23,food,470.0,debit,e-wallet
2019-02-23,others,1190.0,debit,online_banking
2019-02-24,bills,1150.0,debit,e-wallet
2019-02-24,entertainment,430.0,debit,online_banking
2019-02-24,entertainment,720.0,debit,online_banking
2019-02-24,transport,560.0,debit,debit_card
2019-02-24,food,470.0,debit,cash
2019-02-24,entertainment,120.0,debit,debit_card
2019-02-25,transport,540.0,debit,cash
2019-02-25,entertainment,760.0,debit,debit_card
2019-02-25,transport,720.0,debit,debit_card
2019-02-25,others,100.0,debit,e-wallet
2019-02-25,food,310.0,debit,cash
2019-02-26,transport,510.0,debit,cash
2019-02-26,bills,1380.0,debit,cash
2019-02-26,entertainment,1070.0,debit,debit_card
2019-02-27,shopping,930.0,debit,cash
2019-02-27,entertainment,580.0,debit,online_banking
2019-02-27,transport,180.0,debit,online_banking
2019-02-27,transport,580.0,debit,credit_card
2019-02-27,food,480.0,debit,cash
2019-02-27,others,1390.0,debit,credit_card
2019-02-28,transport,170.0,debit,online_banking
2019-02-28,transport,380.0,debit,online_banking
2019-02-28,transport,650.0,debit,credit_card
2019-02-28,shopping,1390.0,debit,cash
2019-02-28,others,920.0,debit,credit_card
2019-03-01,bills,560.0,debit,debit_card
2019-03-01,others,580.0,debit,e-wallet
2019-03-01,shopping,930.0,debit,cash
2019-03-01,others,810.0,debit,e-wallet
2019-03-01,entertainment,1650.0,debit,debit_card
2019-03-02,others,410.0,debit,credit_card
2019-03-02,food,580.0,debit,online_banking
2019-03-02,food,810.0,debit,e-wallet
2019-03-02,bills,1720.0,debit,online_banking
2019-03-02,transport,600.0,debit,debit_card
2019-03-02,transport,810.0,debit,cash
2019-03-03,food,10.0,debit,online_banking
2019-03-03,bills,990.0,debit,credit_card
2019-03-03,food,190.0,debit,cash
2019-03-04,food,780.0,debit,credit_card
2019-03-04,food,500.0,debit,online_banking
2019-03-04,entertainment,700.0,debit,credit_card
2019-03-04,transport,320.0,debit,credit_card
2019-03-04,transport,360.0,debit,online_banking
2019-03-04,shopping,1240.0,debit,credit_card
2019-03-05,others,850.0,debit,credit_card
2019-03-06,transport,760.0,debit,online_banking
2019-03-06,bills,170.0,debit,online_banking
2019-03-06,transport,290.0,debit,online_banking
2019-03-07,food,300.0,debit,e-wallet
2019-03-07,food,690.0,debit,cash
2019-03-07,others,1560.0,debit,debit_card
2019-03-08,transport,140.0,debit,debit_card
2019-03-08,others,1560.0,debit,debit_card
2019-03-08,transport,780.0,debit,debit_card
2019-03-09,food,720.0,debit,cash
2019-03-09,others,1160.0,debit,debit_card
2019-03-09,transport,370.0,debit,e-wallet
2019-03-10,shopping,270.0,debit,cash
2019-03-10,food,820.0,debit,cash
2019-03-10,bills,510.0,debit,debit_card
2019-03-10,shopping,190.0,debit,online_banking
2019-03-11,shopping,150.0,debit,cash
2019-03-11,food,820.0,debit,e-wallet
2019-03-11,transport,570.0,debit,e-wallet
2019-03-11,food,340.0,debit,online_banking
2019-03-11,others,1380.0,debit,credit_card
2019-03-12,transport,25.0,debit,online_banking
2019-03-12,shopping,670.0,debit,online_banking
2019-03-12,transport,400.0,debit,debit_card
2019-03-12,others,440.0,debit,cash
2019-03-13,bills,660.0,debit,cash
2019-03-13,transport,550.0,debit,debit_card
2019-03-14,food,530.0,debit,e-wallet
2019-03-14,bills,910.0,debit,online_banking
2019-03-14,food,480.0,debit,online_banking
2019-03-14,shopping,1060.0,debit,debit_card
2019-03-15,shopping,440.0,debit,credit_card
2019-03-16,others,1400.0,debit,online_banking
2019-03-16,others,780.0,debit,credit_card
2019-03-16,transport,440.0,debit,credit_card
2019-03-16,food,650.0,debit,e-wallet
2019-03-16,shopping,1700.0,debit,cash
2019-03-16,shopping,1420.0,debit,e-wallet
2019-03-16,bills,1240.0,debit,e-wallet
2019-03-16,food,880.0,debit,e-wallet
2019-03-16,transport,260.0,debit,cash
2019-03-16,others,1450.0,debit,cash
2019-03-17,shopping,1520.0,debit,online_banking
2019-03-17,food,20.0,debit,e-wallet
2019-03-18,food,420.0,debit,debit_card
2019-03-18,transport,270.0,debit,credit_card
2019-03-18,others,440.0,debit,online_banking
2019-03-19,transport,910.0,debit,debit_card
2019-03-19,bills,790.0,debit,cash
2019-03-19,food,350.0,debit,credit_card
2019-03-19,transport,430.0,debit,online_banking
2019-03-19,transport,45.0,debit,credit_card
2019-03-19,food,900.0,debit,e-wallet
2019-03-20,food,810.0,debit,online_banking
2019-03-20,transport,270.0,debit,cash
2019-03-20,bills,1360.0,debit,e-wallet
2019-03-21,shopping,1780.0,debit,online_banking
2019-03-21,entertainment,110.0,debit,online_banking
2019-03-22,bills,400.0,debit,online_banking
2019-03-22,transport,320.0,debit,credit_card
2019-03-22,food,630.0,debit,cash
2019-03-22,shopping,470.0,debit,debit_card
2019-03-22,shopping,70.0,debit,cash
2019-03-23,others,50.0,debit,debit_card
2019-03-23,bills,880.0,debit,debit_card
2019-03-24,bills,1530.0,debit,e-wallet
2019-03-24,entertainment,1070.0,debit,cash
2019-03-24,shopping,1390.0,debit,online_banking
2019-03-24,food,840.0,debit,online_banking
2019-03-25,transport,870.0,debit,online_banking
2019-03-25,bills,1010.0,debit,debit_card
2019-03-25,shopping,930.0,debit,cash
2019-03-25,food,650.0,debit,credit_card
2019-03-25,shopping,160.0,debit,credit_card
2019-03-26,shopping,1460.0,debit,credit_card
2019-03-26,shopping,1590.0,debit,e-wallet
2019-03-26,food,240.0,debit,online_banking
2019-03-27,food,290.0,debit,e-wallet
2019-03-27,transport,380.0,debit,debit_card
2019-03-27,food,290.0,debit,online_banking
2019-03-28,shopping,260.0,debit,credit_card
2019-03-29,bills,1330.0,debit,cash
2019-03-29,transport,50.0,debit,cash
2019-03-30,food,790.0,debit,e-wallet
2019-03-30,transport,660.0,debit,debit_card
2019-03-30,food,340.0,debit,credit_card
2019-03-30,transport,190.0,debit,debit_card
2019-03-31,entertainment,1360.0,debit,cash
2019-04-01,shopping,830.0,debit,credit_card
2019-04-01,transport,220.0,debit,cash
2019-04-02,transport,560.0,debit,e-wallet
2019-04-02,others,230.0,debit,e-wallet
2019-04-02,entertainment,1140.0,debit,e-wallet
2019-04-02,food,670.0,debit,cash
2019-04-03,bills,120.0,debit,debit_card
2019-04-03,food,450.0,debit,cash
2019-04-03,transport,410.0,debit,debit_card
2019-04-03,others,660.0,debit,credit_card
2019-04-03,food,270.0,debit,credit_card
2019-04-04,bills,900.0,debit,credit_card
2019-04-04,shopping,70.0,debit,online_banking
2019-04-04,bills,640.0,debit,cash
2019-04-05,transport,280.0,debit,e-wallet
2019-04-06,entertainment,870.0,debit,debit_card
2019-04-06,others,170.0,debit,cash
2019-04-07,transport,620.0,debit,debit_card
2019-04-07,food,200.0,debit,e-wallet
2019-04-08,others,620.0,debit,e-wallet
2019-04-08,food,770.0,debit,cash
2019-04-08,transport,160.0,debit,credit_card
2019-04-08,entertainment,1360.0,debit,debit_card
2019-04-08,transport,290.0,debit,online_banking
2019-04-09,bills,410.0,debit,credit_card
2019-04-09,shopping,230.0,debit,online_banking
2019-04-10,others,820.0,debit,debit_card
2019-04-10,shopping,210.0,debit,credit_card
2019-04-11,transport,320.0,debit,e-wallet
2019-04-11,bills,1550.0,debit,e-wallet
2019-04-11,food,400.0,debit,online_banking
2019-04-12,others,1130.0,debit,credit_card
2019-04-12,food,690.0,debit,debit_card
2019-04-13,entertainment,1150.0,debit,debit_card
2019-04-13,transport,310.0,debit,e-wallet
2019-04-13,transport,280.0,debit,debit_card
2019-04-14,entertainment,840.0,debit,credit_card
2019-04-14,transport,20.0,debit,credit_card
2019-04-15,transport,470.0,debit,cash
2019-04-15,food,490.0,debit,cash
2019-04-15,transport,370.0,debit,cash
2019-04-15,bills,830.0,debit,cash
2019-04-16,food,90.0,debit,cash
2019-04-16,food,740.0,debit,online_banking
2019-04-18,others,1380.0,debit,online_banking
2019-04-18,entertainment,1370.0,debit,e-wallet
2019-04-19,transport,280.0,debit,debit_card
2019-04-20,bills,15.0,debit,online_banking
2019-04-20,food,760.0,debit,cash
2019-04-22,transport,50.0,debit,online_banking
2019-04-22,food,480.0,debit,debit_card
2019-04-22,bills,1460.0,debit,online_banking
2019-04-22,transport,420.0,debit,online_banking
2019-04-23,entertainment,770.0,debit,cash
2019-04-23,food,230.0,debit,online_banking
2019-04-24,food,200.0,debit,debit_card
2019-04-24,entertainment,1390.0,debit,online_banking
2019-04-24,shopping,1350.0,debit,debit_card
2019-04-24,food,15.0,debit,online_banking
2019-04-25,food,100.0,debit,e-wallet
2019-04-25,others,510.0,debit,online_banking
2019-04-26,food,180.0,debit,credit_card
2019-04-26,transport,590.0,debit,online_banking
2019-04-27,entertainment,1510.0,debit,e-wallet
2019-04-27,shopping,330.0,debit,online_banking
2019-04-27,food,520.0,debit,credit_card
2019-04-27,transport,560.0,debit,cash
2019-04-28,food,440.0,debit,debit_card
2019-05-01,entertainment,1410.0,debit,credit_card
2019-05-01,others,420.0,debit,e-wallet
2019-05-01,transport,590.0,debit,cash
2019-05-01,transport,160.0,debit,e-wallet
2019-05-01,food,270.0,debit,online_banking
2019-05-01,entertainment,800.0,debit,debit_card
2019-05-02,bills,290.0,debit,online_banking
2019-05-02,transport,600.0,debit,cash
2019-05-02,others,920.0,debit,debit_card
2019-05-02,transport,770.0,debit,debit_card
2019-05-02,others,1290.0,debit,credit_card
2019-05-02,transport,760.0,debit,e-wallet
2019-05-03,food,25.0,debit,e-wallet
2019-05-03,food,140.0,debit,online_banking
2019-05-03,food,420.0,debit,credit_card
2019-05-03,entertainment,560.0,debit,online_banking
2019-05-03,shopping,740.0,debit,e-wallet
2019-05-04,transport,570.0,debit,credit_card
2019-05-04,others,1250.0,debit,cash
2019-05-04,transport,210.0,debit,online_banking
2019-05-04,transport,330.0,debit,online_banking
2019-05-04,food,450.0,debit,credit_card
2019-05-05,food,320.0,debit,debit_card
