Amount,Day,Month,Year,Transaction Category,Inflation Rate,Year-Month,Credit/Debit,Age,Budget,Dependent Family Size,Most Frequent Expense Categories,Months with Higher Spending,Number of Expenses a Month,Payment Method,Estimated Monthly Expenses,Date,Cumulative Monthly Spending,Last Month Budget,Average Monthly Budget
2020.0,7,6,2016,entertainment,1.4,2016-06,debit,31,158390.0,0,"['transport', 'food']","[1, 3, 12]",90,cash,100000.0,2016-06-07,80945.0,140975.0,158023.74
3180.0,7,6,2016,bills,1.4,2016-06,debit,31,158390.0,0,"['transport', 'food']","[1, 3, 12]",90,cash,100000.0,2016-06-07,80945.0,140975.0,158023.74
750.0,7,6,2016,bills,1.4,2016-06,debit,31,158390.0,0,"['transport', 'food']","[1, 3, 12]",90,cash,100000.0,2016-06-07,80945.0,140975.0,158023.74
2115.0,7,6,2016,bills,1.4,2016-06,debit,31,158390.0,0,"['transport', 'food']","[1, 3, 12]",90,cash,100000.0,2016-06-07,80945.0,140975.0,158023.74
1260.0,7,6,2016,bills,1.4,2016-06,debit,31,158390.0,0,"['transport', 'food']","[1, 3, 12]",90,cash,100000.0,2016-06-07,80945.0,140975.0,158023.74
970.0,8,6,2016,others,1.4,2016-06,debit,31,158390.0,0,"['transport', 'food']","[1, 3, 12]",90,cash,100000.0,2016-06-08,85565.0,140975.0,158023.74
1870.0,8,6,2016,entertainment,1.4,2016-06,debit,31,158390.0,0,"['transport', 'food']","[1, 3, 12]",90,cash,100000.0,2016-06-08,85565.0,140975.0,158023.74
1780.0,8,6,2016,others,1.4,2016-06,debit,31,158390.0,0,"['transport', 'food']","[1, 3, 12]",90,cash,100000.0,2016-06-08,85565.0,140975.0,158023.74
2045.0,9,6,2016,others,1.4,2016-06,debit,31,158390.0,0,"['transport', 'food']","[1, 3, 12]",90,cash,100000.0,2016-06-09,92635.0,140975.0,158023.74
1385.0,9,6,2016,bills,1.4,2016-06,debit,31,158390.0,0,"['transport', 'food']","[1, 3, 12]",90,cash,100000.0,2016-06-09,92635.0,140975.0,158023.74
1600.0,9,6,2016,bills,1.4,2016-06,debit,31,158390.0,0,"['transport', 'food']","[1, 3, 12]",90,cash,100000.0,2016-06-09,92635.0,140975.0,158023.74
860.0,9,6,2016,bills,1.4,2016-06,debit,31,158390.0,0,"['transport', 'food']","[1, 3, 12]",90,cash,100000.0,2016-06-09,92635.0,140975.0,158023.74
1180.0,9,6,2016,others,1.4,2016-06,debit,31,158390.0,0,"['transport', 'food']","[1, 3, 12]",90,cash,100000.0,2016-06-09,92635.0,140975.0,158023.74
1305.0,10,6,2016,others,1.4,2016-06,debit,31,158390.0,0,"['transport', 'food']","[1, 3, 12]",90,cash,100000.0,2016-06-10,98775.0,140975.0,158023.74
1350.0,10,6,2016,bills,1.4,2016-06,debit,31,158390.0,0,"['transport', 'food']","[1, 3, 12]",90,cash,100000.0,2016-06-10,98775.0,140975.0,158023.74
3485.0,10,6,2016,bills,1.4,2016-06,debit,31,158390.0,0,"['transport', 'food']","[1, 3, 12]",90,cash,100000.0,2016-06-10,98775.0,140975.0,158023.74
1135.0,11,6,2016,others,1.4,2016-06,debit,31,158390.0,0,"['transport', 'food']","[1, 3, 12]",90,cash,100000.0,2016-06-11,108865.0,140975.0,158023.74
1390.0,11,6,2016,bills,1.4,2016-06,debit,31,158390.0,0,"['transport', 'food']","[1, 3, 12]",90,cash,100000.0,2016-06-11,108865.0,140975.0,158023.74
1905.0,11,6,2016,shopping,1.4,2016-06,debit,31,158390.0,0,"['transport', 'food']","[1, 3, 12]",90,cash,100000.0,2016-06-11,108865.0,140975.0,158023.74
1865.0,11,6,2016,others,1.4,2016-06,debit,31,158390.0,0,"['transport', 'food']","[1, 3, 12]",90,cash,100000.0,2016-06-11,108865.0,140975.0,158023.74
1735.0,11,6,2016,bills,1.4,2016-06,debit,31,158390.0,0,"['transport', 'food']","[1, 3, 12]",90,cash,100000.0,2016-06-11,108865.0,140975.0,158023.74
2060.0,11,6,2016,others,1.4,2016-06,debit,31,158390.0,0,"['transport', 'food']","[1, 3, 12]",90,cash,100000.0,2016-06-11,108865.0,140975.0,158023.74
1040.0,12,6,2016,bills,1.4,2016-06,debit,31,158390.0,0,"['transport', 'food']","[1, 3, 12]",90,cash,100000.0,2016-06-12,116970.0,140975.0,158023.74
2945.0,12,6,2016,bills,1.4,2016-06,debit,31,158390.0,0,"['transport', 'food']","[1, 3, 12]",90,cash,100000.0,2016-06-12,116970.0,140975.0,158023.74
2315.0,12,6,2016,shopping,1.4,2016-06,debit,31,158390.0,0,"['transport', 'food']","[1, 3, 12]",90,cash,100000.0,2016-06-12,116970.0,140975.0,158023.74
1805.0,12,6,2016,others,1.4,2016-06,debit,31,158390.0,0,"['transport', 'food']","[1, 3, 12]",90,cash,100000.0,2016-06-12,116970.0,140975.0,158023.74
1425.0,13,6,2016,shopping,1.4,2016-06,debit,31,158390.0,0,"['transport', 'food']","[1, 3, 12]",90,cash,100000.0,2016-06-13,118395.0,140975.0,158023.74
2045.0,14,6,2016,shopping,1.4,2016-06,debit,31,158390.0,0,"['transport', 'food']","[1, 3, 12]",90,cash,100000.0,2016-06-14,125910.0,140975.0,158023.74
1550.0,14,6,2016,bills,1.4,2016-06,debit,31,158390.0,0,"['transport', 'food']","[1, 3, 12]",90,cash,100000.0,2016-06-14,125910.0,140975.0,158023.74
3030.0,14,6,2016,others,1.4,2016-06,debit,31,158390.0,0,"['transport', 'food']","[1, 3, 12]",90,cash,100000.0,2016-06-14,125910.0,140975.0,158023.74
890.0,14,6,2016,shopping,1.4,2016-06,debit,31,158390.0,0,"['transport', 'food']","[1, 3, 12]",90,cash,100000.0,2016-06-14,125910.0,140975.0,158023.74
1830.0,15,6,2016,others,1.4,2016-06,debit,31,158390.0,0,"['transport', 'food']","[1, 3, 12]",90,cash,100000.0,2016-06-15,130265.0,140975.0,158023.74
2525.0,15,6,2016,shopping,1.4,2016-06,debit,31,158390.0,0,"['transport', 'food']","[1, 3, 12]",90,cash,100000.0,2016-06-15,130265.0,140975.0,158023.74
3545.0,16,6,2016,shopping,1.4,2016-06,debit,31,158390.0,0,"['transport', 'food']","[1, 3, 12]",90,cash,100000.0,2016-06-16,136425.0,140975.0,158023.74
2615.0,16,6,2016,shopping,1.4,2016-06,debit,31,158390.0,0,"['transport', 'food']","[1, 3, 12]",90,cash,100000.0,2016-06-16,136425.0,140975.0,158023.74
2035.0,17,6,2016,shopping,1.4,2016-06,debit,31,158390.0,0,"['transport', 'food']","[1, 3, 12]",90,cash,100000.0,2016-06-17,141645.0,140975.0,158023.74
1360.0,17,6,2016,others,1.4,2016-06,debit,31,158390.0,0,"['transport', 'food']","[1, 3, 12]",90,cash,100000.0,2016-06-17,141645.0,140975.0,158023.74
1825.0,17,6,2016,shopping,1.4,2016-06,debit,31,158390.0,0,"['transport', 'food']","[1, 3, 12]",90,cash,100000.0,2016-06-17,141645.0,140975.0,158023.74
1095.0,18,6,2016,shopping,1.4,2016-06,debit,31,158390.0,0,"['transport', 'food']","[1, 3, 12]",90,cash,100000.0,2016-06-18,144970.0,140975.0,158023.74
2230.0,18,6,2016,shopping,1.4,2016-06,debit,31,158390.0,0,"['transport', 'food']","[1, 3, 12]",90,cash,100000.0,2016-06-18,144970.0,140975.0,158023.74
990.0,19,6,2016,food,1.4,2016-06,debit,31,158390.0,0,"['transport', 'food']","[1, 3, 12]",90,cash,100000.0,2016-06-19,150655.0,140975.0,158023.74
1505.0,19,6,2016,others,1.4,2016-06,debit,31,158390.0,0,"['transport', 'food']","[1, 3, 12]",90,cash,100000.0,2016-06-19,150655.0,140975.0,158023.74
3190.0,19,6,2016,shopping,1.4,2016-06,debit,31,158390.0,0,"['transport', 'food']","[1, 3, 12]",90,cash,100000.0,2016-06-19,150655.0,140975.0,158023.74
1035.0,20,6,2016,food,1.4,2016-06,debit,31,158390.0,0,"['transport', 'food']","[1, 3, 12]",90,cash,100000.0,2016-06-20,156065.0,140975.0,158023.74
1270.0,20,6,2016,food,1.4,2016-06,debit,31,158390.0,0,"['transport', 'food']","[1, 3, 12]",90,cash,100000.0,2016-06-20,156065.0,140975.0,158023.74
2045.0,20,6,2016,food,1.4,2016-06,debit,31,158390.0,0,"['transport', 'food']","[1, 3, 12]",90,cash,100000.0,2016-06-20,156065.0,140975.0,158023.74
1060.0,20,6,2016,others,1.4,2016-06,debit,31,158390.0,0,"['transport', 'food']","[1, 3, 12]",90,cash,100000.0,2016-06-20,156065.0,140975.0,158023.74
2325.0,21,6,2016,shopping,1.4,2016-06,debit,31,158390.0,0,"['transport', 'food']","[1, 3, 12]",90,cash,100000.0,2016-06-21,158390.0,140975.0,158023.74
2040.0,2,7,2016,entertainment,1.4,2016-07,debit,31,163520.0,0,"['transport', 'food']","[1, 3, 12]",90,cash,100000.0,2016-07-02,10915.0,158390.0,158023.74
1830.0,2,7,2016,others,1.4,2016-07,debit,31,163520.0,0,"['transport', 'food']","[1, 3, 12]",90,cash,100000.0,2016-07-02,10915.0,158390.0,158023.74
2535.0,2,7,2016,bills,1.4,2016-07,debit,31,163520.0,0,"['transport', 'food']","[1, 3, 12]",90,cash,100000.0,2016-07-02,10915.0,158390.0,158023.74
2235.0,2,7,2016,others,1.4,2016-07,debit,31,163520.0,0,"['transport', 'food']","[1, 3, 12]",90,cash,100000.0,2016-07-02,10915.0,158390.0,158023.74
2275.0,2,7,2016,entertainment,1.4,2016-07,debit,31,163520.0,0,"['transport', 'food']","[1, 3, 12]",90,cash,100000.0,2016-07-02,10915.0,158390.0,158023.74
1575.0,3,7,2016,entertainment,1.4,2016-07,debit,31,163520.0,0,"['transport', 'food']","[1, 3, 12]",90,cash,100000.0,2016-07-03,17245.0,158390.0,158023.74
2935.0,3,7,2016,entertainment,1.4,2016-07,debit,31,163520.0,0,"['transport', 'food']","[1, 3, 12]",90,cash,100000.0,2016-07-03,17245.0,158390.0,158023.74
1820.0,3,7,2016,entertainment,1.4,2016-07,debit,31,163520.0,0,"['transport', 'food']","[1, 3, 12]",90,cash,100000.0,2016-07-03,17245.0,158390.0,158023.74
2050.0,4,7,2016,entertainment,1.4,2016-07,debit,31,163520.0,0,"['transport', 'food']","[1, 3, 12]",90,cash,100000.0,2016-07-04,33810.0,158390.0,158023.74
1580.0,4,7,2016,entertainment,1.4,2016-07,debit,31,163520.0,0,"['transport', 'food']","[1, 3, 12]",90,cash,100000.0,2016-07-04,33810.0,158390.0,158023.74
2110.0,4,7,2016,entertainment,1.4,2016-07,debit,31,163520.0,0,"['transport', 'food']","[1, 3, 12]",90,cash,100000.0,2016-07-04,33810.0,158390.0,158023.74
1995.0,4,7,2016,entertainment,1.4,2016-07,debit,31,163520.0,0,"['transport', 'food']","[1, 3, 12]",90,cash,100000.0,2016-07-04,33810.0,158390.0,158023.74
2825.0,4,7,2016,bills,1.4,2016-07,debit,31,163520.0,0,"['transport', 'food']","[1, 3, 12]",90,cash,100000.0,2016-07-04,33810.0,158390.0,158023.74
1355.0,4,7,2016,bills,1.4,2016-07,debit,31,163520.0,0,"['transport', 'food']","[1, 3, 12]",90,cash,100000.0,2016-07-04,33810.0,158390.0,158023.74
1695.0,4,7,2016,bills,1.4,2016-07,debit,31,163520.0,0,"['transport', 'food']","[1, 3, 12]",90,cash,100000.0,2016-07-04,33810.0,158390.0,158023.74
2955.0,4,7,2016,entertainment,1.4,2016-07,debit,31,163520.0,0,"['transport', 'food']","[1, 3, 12]",90,cash,100000.0,2016-07-04,33810.0,158390.0,158023.74
2170.0,5,7,2016,entertainment,1.4,2016-07,debit,31,163520.0,0,"['transport', 'food']","[1, 3, 12]",90,cash,100000.0,2016-07-05,50915.0,158390.0,158023.74
1925.0,5,7,2016,entertainment,1.4,2016-07,debit,31,163520.0,0,"['transport', 'food']","[1, 3, 12]",90,cash,100000.0,2016-07-05,50915.0,158390.0,158023.74
3695.0,5,7,2016,bills,1.4,2016-07,debit,31,163520.0,0,"['transport', 'food']","[1, 3, 12]",90,cash,100000.0,2016-07-05,50915.0,158390.0,158023.74
2440.0,5,7,2016,entertainment,1.4,2016-07,debit,31,163520.0,0,"['transport', 'food']","[1, 3, 12]",90,cash,100000.0,2016-07-05,50915.0,158390.0,158023.74
1195.0,5,7,2016,bills,1.4,2016-07,debit,31,163520.0,0,"['transport', 'food']","[1, 3, 12]",90,cash,100000.0,2016-07-05,50915.0,158390.0,158023.74
2055.0,5,7,2016,others,1.4,2016-07,debit,31,163520.0,0,"['transport', 'food']","[1, 3, 12]",90,cash,100000.0,2016-07-05,50915.0,158390.0,158023.74
1135.0,5,7,2016,entertainment,1.4,2016-07,debit,31,163520.0,0,"['transport', 'food']","[1, 3, 12]",90,cash,100000.0,2016-07-05,50915.0,158390.0,158023.74
2490.0,5,7,2016,bills,1.4,2016-07,debit,31,163520.0,0,"['transport', 'food']","[1, 3, 12]",90,cash,100000.0,2016-07-05,50915.0,158390.0,158023.74
955.0,6,7,2016,others,1.4,2016-07,debit,31,163520.0,0,"['transport', 'food']","[1, 3, 12]",90,cash,100000.0,2016-07-06,57385.0,158390.0,158023.74
1210.0,6,7,2016,bills,1.4,2016-07,debit,31,163520.0,0,"['transport', 'food']","[1, 3, 12]",90,cash,100000.0,2016-07-06,57385.0,158390.0,158023.74
2280.0,6,7,2016,entertainment,1.4,2016-07,debit,31,163520.0,0,"['transport', 'food']","[1, 3, 12]",90,cash,100000.0,2016-07-06,57385.0,158390.0,158023.74
2025.0,6,7,2016,bills,1.4,2016-07,debit,31,163520.0,0,"['transport', 'food']","[1, 3, 12]",90,cash,100000.0,2016-07-06,57385.0,158390.0,158023.74
1295.0,7,7,2016,bills,1.4,2016-07,debit,31,163520.0,0,"['transport', 'food']","[1, 3, 12]",90,cash,100000.0,2016-07-07,65200.0,158390.0,158023.74
2425.0,7,7,2016,bills,1.4,2016-07,debit,31,163520.0,0,"['transport', 'food']","[1, 3, 12]",90,cash,100000.0,2016-07-07,65200.0,158390.0,158023.74
2300.0,7,7,2016,bills,1.4,2016-07,debit,31,163520.0,0,"['transport', 'food']","[1, 3, 12]",90,cash,100000.0,2016-07-07,65200.0,158390.0,158023.74
1795.0,7,7,2016,others,1.4,2016-07,debit,31,163520.0,0,"['transport', 'food']","[1, 3, 12]",90,cash,100000.0,2016-07-07,65200.0,158390.0,158023.74
1820.0,8,7,2016,others,1.4,2016-07,debit,31,163520.0,0,"['transport', 'food']","[1, 3, 12]",90,cash,100000.0,2016-07-08,69530.0,158390.0,158023.74
2510.0,8,7,2016,bills,1.4,2016-07,debit,31,163520.0,0,"['transport', 'food']","[1, 3, 12]",90,cash,100000.0,2016-07-08,69530.0,158390.0,158023.74
910.0,9,7,2016,shopping,1.4,2016-07,debit,31,163520.0,0,"['transport', 'food']","[1, 3, 12]",90,cash,100000.0,2016-07-09,76160.0,158390.0,158023.74
1685.0,9,7,2016,bills,1.4,2016-07,debit,31,163520.0,0,"['transport', 'food']","[1, 3, 12]",90,cash,100000.0,2016-07-09,76160.0,158390.0,158023.74
2350.0,9,7,2016,bills,1.4,2016-07,debit,31,163520.0,0,"['transport', 'food']","[1, 3, 12]",90,cash,100000.0,2016-07-09,76160.0,158390.0,158023.74
1685.0,9,7,2016,bills,1.4,2016-07,debit,31,163520.0,0,"['transport', 'food']","[1, 3, 12]",90,cash,100000.0,2016-07-09,76160.0,158390.0,158023.74
1440.0,10,7,2016,shopping,1.4,2016-07,debit,31,163520.0,0,"['transport', 'food']","[1, 3, 12]",90,cash,100000.0,2016-07-10,77600.0,158390.0,158023.74
1370.0,11,7,2016,others,1.4,2016-07,debit,31,163520.0,0,"['transport', 'food']","[1, 3, 12]",90,cash,100000.0,2016-07-11,85975.0,158390.0,158023.74
2115.0,11,7,2016,shopping,1.4,2016-07,debit,31,163520.0,0,"['transport', 'food']","[1, 3, 12]",90,cash,100000.0,2016-07-11,85975.0,158390.0,158023.74
1630.0,11,7,2016,others,1.4,2016-07,debit,31,163520.0,0,"['transport', 'food']","[1, 3, 12]",90,cash,100000.0,2016-07-11,85975.0,158390.0,158023.74
2020.0,11,7,2016,bills,1.4,2016-07,debit,31,163520.0,0,"['transport', 'food']","[1, 3, 12]",90,cash,100000.0,2016-07-11,85975.0,158390.0,158023.74
1240.0,11,7,2016,bills,1.4,2016-07,debit,31,163520.0,0,"['transport', 'food']","[1, 3, 12]",90,cash,100000.0,2016-07-11,85975.0,158390.0,158023.74
2135.0,12,7,2016,others,1.4,2016-07,debit,31,163520.0,0,"['transport', 'food']","[1, 3, 12]",90,cash,100000.0,2016-07-12,93390.0,158390.0,158023.74
1035.0,12,7,2016,bills,1.4,2016-07,debit,31,163520.0,0,"['transport', 'food']","[1, 3, 12]",90,cash,100000.0,2016-07-12,93390.0,158390.0,158023.74
2335.0,12,7,2016,others,1.4,2016-07,debit,31,163520.0,0,"['transport', 'food']","[1, 3, 12]",90,cash,100000.0,2016-07-12,93390.0,158390.0,158023.74
1910.0,12,7,2016,shopping,1.4,2016-07,debit,31,163520.0,0,"['transport', 'food']","[1, 3, 12]",90,cash,100000.0,2016-07-12,93390.0,158390.0,158023.74
2090.0,13,7,2016,shopping,1.4,2016-07,debit,31,163520.0,0,"['transport', 'food']","[1, 3, 12]",90,cash,100000.0,2016-07-13,97825.0,158390.0,158023.74
1155.0,13,7,2016,others,1.4,2016-07,debit,31,163520.0,0,"['transport', 'food']","[1, 3, 12]",90,cash,100000.0,2016-07-13,97825.0,158390.0,158023.74
1190.0,13,7,2016,bills,1.4,2016-07,debit,31,163520.0,0,"['transport', 'food']","[1, 3, 12]",90,cash,100000.0,2016-07-13,97825.0,158390.0,158023.74
1625.0,14,7,2016,shopping,1.4,2016-07,debit,31,163520.0,0,"['transport', 'food']","[1, 3, 12]",90,cash,100000.0,2016-07-14,107115.0,158390.0,158023.74
1885.0,14,7,2016,bills,1.4,2016-07,debit,31,163520.0,0,"['transport', 'food']","[1, 3, 12]",90,cash,100000.0,2016-07-14,107115.0,158390.0,158023.74
2000.0,14,7,2016,shopping,1.4,2016-07,debit,31,163520.0,0,"['transport', 'food']","[1, 3, 12]",90,cash,100000.0,2016-07-14,107115.0,158390.0,158023.74
1325.0,14,7,2016,others,1.4,2016-07,debit,31,163520.0,0,"['transport', 'food']","[1, 3, 12]",90,cash,100000.0,2016-07-14,107115.0,158390.0,158023.74
2455.0,14,7,2016,shopping,1.4,2016-07,debit,31,163520.0,0,"['transport', 'food']","[1, 3, 12]",90,cash,100000.0,2016-07-14,107115.0,158390.0,158023.74
1025.0,15,7,2016,bills,1.4,2016-07,debit,31,163520.0,0,"['transport', 'food']","[1, 3, 12]",90,cash,100000.0,2016-07-15,117670.0,158390.0,158023.74
1995.0,15,7,2016,others,1.4,2016-07,debit,31,163520.0,0,"['transport', 'food']","[1, 3, 12]",90,cash,100000.0,2016-07-15,117670.0,158390.0,158023.74
2110.0,15,7,2016,shopping,1.4,2016-07,debit,31,163520.0,0,"['transport', 'food']","[1, 3, 12]",90,cash,100000.0,2016-07-15,117670.0,158390.0,158023.74
3805.0,15,7,2016,bills,1.4,2016-07,debit,31,163520.0,0,"['transport', 'food']","[1, 3, 12]",90,cash,100000.0,2016-07-15,117670.0,158390.0,158023.74
1620.0,15,7,2016,shopping,1.4,2016-07,debit,31,163520.0,0,"['transport', 'food']","[1, 3, 12]",90,cash,100000.0,2016-07-15,117670.0,158390.0,158023.74
1960.0,16,7,2016,shopping,1.4,2016-07,debit,31,163520.0,0,"['transport', 'food']","[1, 3, 12]",90,cash,100000.0,2016-07-16,122680.0,158390.0,158023.74
1315.0,16,7,2016,shopping,1.4,2016-07,debit,31,163520.0,0,"['transport', 'food']","[1, 3, 12]",90,cash,100000.0,2016-07-16,122680.0,158390.0,158023.74
1735.0,16,7,2016,shopping,1.4,2016-07,debit,31,163520.0,0,"['transport', 'food']","[1, 3, 12]",90,cash,100000.0,2016-07-16,122680.0,158390.0,158023.74
1575.0,17,7,2016,food,1.4,2016-07,debit,31,163520.0,0,"['transport', 'food']","[1, 3, 12]",90,cash,100000.0,2016-07-17,125335.0,158390.0,158023.74
1080.0,17,7,2016,others,1.4,2016-07,debit,31,163520.0,0,"['transport', 'food']","[1, 3, 12]",90,cash,100000.0,2016-07-17,125335.0,158390.0,158023.74
2145.0,18,7,2016,others,1.4,2016-07,debit,31,163520.0,0,"['transport', 'food']","[1, 3, 12]",90,cash,100000.0,2016-07-18,132865.0,158390.0,158023.74
2610.0,18,7,2016,shopping,1.4,2016-07,debit,31,163520.0,0,"['transport', 'food']","[1, 3, 12]",90,cash,100000.0,2016-07-18,132865.0,158390.0,158023.74
1595.0,18,7,2016,entertainment,1.4,2016-07,debit,31,163520.0,0,"['transport', 'food']","[1, 3, 12]",90,cash,100000.0,2016-07-18,132865.0,158390.0,158023.74
1180.0,18,7,2016,food,1.4,2016-07,debit,31,163520.0,0,"['transport', 'food']","[1, 3, 12]",90,cash,100000.0,2016-07-18,132865.0,158390.0,158023.74
3215.0,19,7,2016,shopping,1.4,2016-07,debit,31,163520.0,0,"['transport', 'food']","[1, 3, 12]",90,cash,100000.0,2016-07-19,145820.0,158390.0,158023.74
2245.0,19,7,2016,others,1.4,2016-07,debit,31,163520.0,0,"['transport', 'food']","[1, 3, 12]",90,cash,100000.0,2016-07-19,145820.0,158390.0,158023.74
1725.0,19,7,2016,food,1.4,2016-07,debit,31,163520.0,0,"['transport', 'food']","[1, 3, 12]",90,cash,100000.0,2016-07-19,145820.0,158390.0,158023.74
1725.0,19,7,2016,food,1.4,2016-07,debit,31,163520.0,0,"['transport', 'food']","[1, 3, 12]",90,cash,100000.0,2016-07-19,145820.0,158390.0,158023.74
2750.0,19,7,2016,shopping,1.4,2016-07,debit,31,163520.0,0,"['transport', 'food']","[1, 3, 12]",90,cash,100000.0,2016-07-19,145820.0,158390.0,158023.74
1295.0,19,7,2016,food,1.4,2016-07,debit,31,163520.0,0,"['transport', 'food']","[1, 3, 12]",90,cash,100000.0,2016-07-19,145820.0,158390.0,158023.74
2430.0,20,7,2016,shopping,1.4,2016-07,debit,31,163520.0,0,"['transport', 'food']","[1, 3, 12]",90,cash,100000.0,2016-07-20,148250.0,158390.0,158023.74
1640.0,21,7,2016,shopping,1.4,2016-07,debit,31,163520.0,0,"['transport', 'food']","[1, 3, 12]",90,cash,100000.0,2016-07-21,153950.0,158390.0,158023.74
1990.0,21,7,2016,shopping,1.4,2016-07,debit,31,163520.0,0,"['transport', 'food']","[1, 3, 12]",90,cash,100000.0,2016-07-21,153950.0,158390.0,158023.74
1245.0,21,7,2016,food,1.4,2016-07,debit,31,163520.0,0,"['transport', 'food']","[1, 3, 12]",90,cash,100000.0,2016-07-21,153950.0,158390.0,158023.74
825.0,21,7,2016,shopping,1.4,2016-07,debit,31,163520.0,0,"['transport', 'food']","[1, 3, 12]",90,cash,100000.0,2016-07-21,153950.0,158390.0,158023.74
780.0,22,7,2016,food,1.4,2016-07,debit,31,163520.0,0,"['transport', 'food']","[1, 3, 12]",90,cash,100000.0,2016-07-22,155745.0,158390.0,158023.74
1015.0,22,7,2016,shopping,1.4,2016-07,debit,31,163520.0,0,"['transport', 'food']","[1, 3, 12]",90,cash,100000.0,2016-07-22,155745.0,158390.0,158023.74
640.0,23,7,2016,food,1.4,2016-07,debit,31,163520.0,0,"['transport', 'food']","[1, 3, 12]",90,cash,100000.0,2016-07-23,159740.0,158390.0,158023.74
1240.0,23,7,2016,shopping,1.4,2016-07,debit,31,163520.0,0,"['transport', 'food']","[1, 3, 12]",90,cash,100000.0,2016-07-23,159740.0,158390.0,158023.74
2115.0,23,7,2016,food,1.4,2016-07,debit,31,163520.0,0,"['transport', 'food']","[1, 3, 12]",90,cash,100000.0,2016-07-23,159740.0,158390.0,158023.74
425.0,24,7,2016,food,1.4,2016-07,debit,31,163520.0,0,"['transport', 'food']","[1, 3, 12]",90,cash,100000.0,2016-07-24,160165.0,158390.0,158023.74
1450.0,25,7,2016,food,1.4,2016-07,debit,31,163520.0,0,"['transport', 'food']","[1, 3, 12]",90,cash,100000.0,2016-07-25,162075.0,158390.0,158023.74
460.0,25,7,2016,food,1.4,2016-07,debit,31,163520.0,0,"['transport', 'food']","[1, 3, 12]",90,cash,100000.0,2016-07-25,162075.0,158390.0,158023.74
1445.0,26,7,2016,shopping,1.4,2016-07,debit,31,163520.0,0,"['transport', 'food']","[1, 3, 12]",90,cash,100000.0,2016-07-26,163520.0,158390.0,158023.74
2350.0,1,8,2016,others,1.4,2016-08,debit,31,167710.0,0,"['transport', 'food']","[1, 3, 12]",90,cash,100000.0,2016-08-01,5750.0,163520.0,158023.74
1565.0,1,8,2016,bills,1.4,2016-08,debit,31,167710.0,0,"['transport', 'food']","[1, 3, 12]",90,cash,100000.0,2016-08-01,5750.0,163520.0,158023.74
1835.0,1,8,2016,bills,1.4,2016-08,debit,31,167710.0,0,"['transport', 'food']","[1, 3, 12]",90,cash,100000.0,2016-08-01,5750.0,163520.0,158023.74
2490.0,2,8,2016,entertainment,1.4,2016-08,debit,31,167710.0,0,"['transport', 'food']","[1, 3, 12]",90,cash,100000.0,2016-08-02,8240.0,163520.0,158023.74
2595.0,3,8,2016,others,1.4,2016-08,debit,31,167710.0,0,"['transport', 'food']","[1, 3, 12]",90,cash,100000.0,2016-08-03,15280.0,163520.0,158023.74
2760.0,3,8,2016,bills,1.4,2016-08,debit,31,167710.0,0,"['transport', 'food']","[1, 3, 12]",90,cash,100000.0,2016-08-03,15280.0,163520.0,158023.74
1685.0,3,8,2016,others,1.4,2016-08,debit,31,167710.0,0,"['transport', 'food']","[1, 3, 12]",90,cash,100000.0,2016-08-03,15280.0,163520.0,158023.74
1390.0,4,8,2016,bills,1.4,2016-08,debit,31,167710.0,0,"['transport', 'food']","[1, 3, 12]",90,cash,100000.0,2016-08-04,27910.0,163520.0,158023.74
2085.0,4,8,2016,shopping,1.4,2016-08,debit,31,167710.0,0,"['transport', 'food']","[1, 3, 12]",90,cash,100000.0,2016-08-04,27910.0,163520.0,158023.74
2235.0,4,8,2016,bills,1.4,2016-08,debit,31,167710.0,0,"['transport', 'food']","[1, 3, 12]",90,cash,100000.0,2016-08-04,27910.0,163520.0,158023.74
1285.0,4,8,2016,entertainment,1.4,2016-08,debit,31,167710.0,0,"['transport', 'food']","[1, 3, 12]",90,cash,100000.0,2016-08-04,27910.0,163520.0,158023.74
1945.0,4,8,2016,bills,1.4,2016-08,debit,31,167710.0,0,"['transport', 'food']","[1, 3, 12]",90,cash,100000.0,2016-08-04,27910.0,163520.0,158023.74
2070.0,4,8,2016,entertainment,1.4,2016-08,debit,31,167710.0,0,"['transport', 'food']","[1, 3, 12]",90,cash,100000.0,2016-08-04,27910.0,163520.0,158023.74
1620.0,4,8,2016,bills,1.4,2016-08,debit,31,167710.0,0,"['transport', 'food']","[1, 3, 12]",90,cash,100000.0,2016-08-04,27910.0,163520.0,158023.74
680.0,5,8,2016,bills,1.4,2016-08,debit,31,167710.0,0,"['transport', 'food']","[1, 3, 12]",90,cash,100000.0,2016-08-05,40400.0,163520.0,158023.74
1960.0,5,8,2016,entertainment,1.4,2016-08,debit,31,167710.0,0,"['transport', 'food']","[1, 3, 12]",90,cash,100000.0,2016-08-05,40400.0,163520.0,158023.74
1770.0,5,8,2016,entertainment,1.4,2016-08,debit,31,167710.0,0,"['transport', 'food']","[1, 3, 12]",90,cash,100000.0,2016-08-05,40400.0,163520.0,158023.74
2025.0,5,8,2016,others,1.4,2016-08,debit,31,167710.0,0,"['transport', 'food']","[1, 3, 12]",90,cash,100000.0,2016-08-05,40400.0,163520.0,158023.74
2265.0,5,8,2016,bills,1.4,2016-08,debit,31,167710.0,0,"['transport', 'food']","[1, 3, 12]",90,cash,100000.0,2016-08-05,40400.0,163520.0,158023.74
